timestamp,system_price_jpy_kwh,hokkaido_price_jpy_kwh,tohoku_price_jpy_kwh,tokyo_price_jpy_kwh,chubu_price_jpy_kwh,hokuriku_price_jpy_kwh,kansai_price_jpy_kwh,chugoku_price_jpy_kwh,shikoku_price_jpy_kwh,kyushu_price_jpy_kwh,contract_volume_kwh,sell_bid_volume_kwh,buy_bid_volume_kwh,system_price_jpy_mwh,hokkaido_price_jpy_mwh,tohoku_price_jpy_mwh,tokyo_price_jpy_mwh,chubu_price_jpy_mwh,hokuriku_price_jpy_mwh,kansai_price_jpy_mwh,chugoku_price_jpy_mwh,shikoku_price_jpy_mwh,kyushu_price_jpy_mwh
2025-07-03 09:00:00,13.48,10.55,10.55,13.56,13.56,13.56,13.56,12.94,12.94,12.94,21177500,27728750,25377200,13480.0,10550.0,10550.0,13560.0,13560.0,13560.0,13560.0,12940.0,12940.0,12940.0
2025-07-03 09:30:00,12.65,10.04,10.04,13.65,13.65,13.65,13.65,10.76,10.76,10.76,21845100,28438450,26122100,12650.0,10040.0,10040.0,13650.0,13650.0,13650.0,13650.0,10760.0,10760.0,10760.0
2025-07-03 10:00:00,10.79,7.21,7.21,13.36,13.36,13.36,13.36,12.65,12.65,12.65,22543150,29685000,26563000,10790.0,7210.0,7210.0,13360.0,13360.0,13360.0,13360.0,12650.0,12650.0,12650.0
2025-07-03 10:30:00,10.23,7.21,7.21,12.8,12.8,12.8,12.8,12.01,12.01,12.01,22914050,30164800,26709550,10230.0,7210.0,7210.0,12800.0,12800.0,12800.0,12800.0,12010.0,12010.0,12010.0
2025-07-03 11:00:00,10.57,7.21,5.8,13.51,13.51,13.51,13.51,9.01,9.01,9.01,23183700,30298150,27162650,10570.0,7210.0,5800.0,13510.0,13510.0,13510.0,13510.0,9010.0,9010.0,9010.0
2025-07-03 11:30:00,10.54,7.91,5.46,13.73,13.73,13.73,13.73,9.29,9.29,9.29,23204900,30212800,27437200,10540.0,7910.0,5460.0,13730.0,13730.0,13730.0,13730.0,9290.0,9290.0,9290.0
2025-07-03 12:00:00,8.85,7.21,5.0,11.14,11.14,11.14,11.14,7.7,7.7,7.7,22803800,30547150,26948900,8850.0,7210.0,5000.0,11140.0,11140.0,11140.0,11140.0,7700.0,7700.0,7700.0
2025-07-03 12:30:00,9.84,8.01,8.01,11.34,11.34,11.34,11.34,7.7,7.7,7.7,22672950,30255600,26729650,9840.0,8010.0,8010.0,11340.0,11340.0,11340.0,11340.0,7700.0,7700.0,7700.0
2025-07-03 13:00:00,12.0,7.91,7.91,13.8,13.8,13.8,13.8,12.65,12.65,12.65,22685000,28793200,27035300,12000.0,7910.0,7910.0,13800.0,13800.0,13800.0,13800.0,12650.0,12650.0,12650.0
2025-07-03 13:30:00,13.71,10.85,10.85,14.02,14.02,14.02,14.02,14.02,14.02,14.02,22349150,27704150,26802050,13710.0,10850.0,10850.0,14020.0,14020.0,14020.0,14020.0,14020.0,14020.0,14020.0
2025-07-03 14:00:00,14.97,11.65,11.65,16.08,16.08,16.08,16.08,15.02,15.02,15.02,21855600,26734850,27059000,14970.0,11650.0,11650.0,16079.999999999998,16079.999999999998,16079.999999999998,16079.999999999998,15020.0,15020.0,15020.0
2025-07-03 14:30:00,17.99,13.78,13.78,18.99,18.99,18.99,18.99,16.24,16.24,16.24,21656400,25871900,27169300,17990.0,13780.0,13780.0,18990.0,18990.0,18990.0,18990.0,16239.999999999998,16239.999999999998,16239.999999999998
2025-07-03 15:00:00,18.74,15.2,15.2,19.04,19.04,19.04,19.04,18.0,18.0,18.0,21479550,25180950,26797000,18740.0,15200.0,15200.0,19040.0,19040.0,19040.0,19040.0,18000.0,18000.0,18000.0
2025-07-03 15:30:00,19.81,19.81,19.81,19.81,20.0,20.0,20.0,20.0,20.0,20.0,20946300,25071350,26887100,19810.0,19810.0,19810.0,19810.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
2025-07-03 16:00:00,19.83,19.81,19.81,19.81,20.39,20.39,20.39,20.39,20.39,20.39,20479000,24192950,26754600,19830.0,19810.0,19810.0,19810.0,20390.0,20390.0,20390.0,20390.0,20390.0,20390.0
2025-07-03 16:30:00,20.02,19.83,19.83,19.83,25.0,25.0,25.0,25.0,25.0,25.0,19908850,22997400,26633150,20020.0,19830.0,19830.0,19830.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
2025-07-03 17:00:00,19.83,19.83,19.83,19.83,20.95,20.95,20.95,20.95,20.95,20.95,19050500,22245850,25458650,19830.0,19830.0,19830.0,19830.0,20950.0,20950.0,20950.0,20950.0,20950.0,20950.0
2025-07-03 17:30:00,19.83,19.83,19.83,19.83,20.51,20.51,20.51,20.51,20.51,20.51,18528100,22727600,24908000,19830.0,19830.0,19830.0,19830.0,20510.0,20510.0,20510.0,20510.0,20510.0,20510.0
2025-07-03 18:00:00,19.83,19.83,19.83,19.83,24.0,24.0,24.0,24.0,24.0,24.0,18253500,22140950,24244650,19830.0,19830.0,19830.0,19830.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0
2025-07-03 18:30:00,19.83,19.83,19.83,19.83,23.0,23.0,23.0,23.0,23.0,23.0,17987600,22018300,23945650,19830.0,19830.0,19830.0,19830.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
2025-07-03 19:00:00,19.83,19.83,19.83,19.83,20.02,20.02,20.02,20.02,20.02,20.02,17649950,22059050,23695850,19830.0,19830.0,19830.0,19830.0,20020.0,20020.0,20020.0,20020.0,20020.0,20020.0
2025-07-03 19:30:00,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,17277550,20381600,23407400,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0
2025-07-03 20:00:00,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,16671650,19839150,22002000,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
2025-07-03 20:30:00,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,16076700,20253150,21535050,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0,18990.0
2025-07-03 21:00:00,16.59,16.59,16.59,16.59,16.59,16.59,16.59,16.59,16.59,16.59,15731600,20745350,20765700,16590.0,16590.0,16590.0,16590.0,16590.0,16590.0,16590.0,16590.0,16590.0,16590.0
2025-07-03 21:30:00,16.21,16.21,16.21,16.21,16.21,16.21,16.21,16.21,16.21,16.21,15716400,21283050,20633250,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0
2025-07-03 22:00:00,15.76,15.76,15.76,15.76,15.76,15.76,15.76,15.76,15.76,15.76,15511200,21587800,20620950,15760.0,15760.0,15760.0,15760.0,15760.0,15760.0,15760.0,15760.0,15760.0,15760.0
2025-07-03 22:30:00,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14966250,21533700,19781950,14220.0,14220.0,14220.0,14220.0,14220.0,14220.0,14220.0,14220.0,14220.0,14220.0
2025-07-03 23:00:00,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,14974600,21511500,19333100,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0,13950.0
2025-07-03 23:30:00,13.37,13.92,13.92,13.92,11.5,11.5,11.5,11.5,11.5,11.5,14467200,21168000,18131100,13370.0,13920.0,13920.0,13920.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0
2025-07-04 00:00:00,13.69,7.26,13.92,13.92,13.04,13.04,13.04,13.04,13.04,13.04,14332050,20802300,18630300,13690.0,7260.0,13920.0,13920.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0
2025-07-04 00:30:00,13.28,7.27,13.65,13.65,12.63,12.63,12.63,12.63,12.63,12.63,14390950,21680500,18710550,13280.0,7270.0,13650.0,13650.0,12630.0,12630.0,12630.0,12630.0,12630.0,12630.0
2025-07-04 01:00:00,13.12,7.27,13.49,13.49,12.11,12.11,12.11,12.11,12.11,12.11,14424800,22523750,18557600,13120.0,7270.0,13490.0,13490.0,12110.0,12110.0,12110.0,12110.0,12110.0,12110.0
2025-07-04 01:30:00,12.65,7.27,13.2,13.2,11.67,11.67,11.67,11.67,11.67,11.67,14367800,23210700,18798700,12650.0,7270.0,13200.0,13200.0,11670.0,11670.0,11670.0,11670.0,11670.0,11670.0
2025-07-04 02:00:00,12.11,7.28,13.0,13.0,12.93,9.65,9.65,9.65,9.65,9.65,14384750,23979250,18592350,12110.0,7280.0,13000.0,13000.0,12930.0,9650.0,9650.0,9650.0,9650.0,9650.0
2025-07-04 02:30:00,11.97,7.29,13.07,13.07,12.46,9.37,9.37,9.37,9.37,9.37,14282750,23862100,18477300,11970.0,7290.0,13070.0,13070.0,12460.0,9370.0,9370.0,9370.0,9370.0,9370.0
2025-07-04 03:00:00,11.0,9.16,12.92,12.92,12.52,8.91,8.91,8.91,8.91,8.91,14353750,23905000,18407150,11000.0,9160.0,12920.0,12920.0,12520.0,8910.0,8910.0,8910.0,8910.0,8910.0
2025-07-04 03:30:00,11.0,12.96,12.96,12.96,12.5,8.91,8.91,8.91,8.91,8.91,14345850,23830350,17966750,11000.0,12960.0,12960.0,12960.0,12500.0,8910.0,8910.0,8910.0,8910.0,8910.0
2025-07-04 04:00:00,11.0,13.0,13.0,13.0,12.5,8.91,8.91,8.91,8.91,8.91,14321000,23762000,17939250,11000.0,13000.0,13000.0,13000.0,12500.0,8910.0,8910.0,8910.0,8910.0,8910.0
2025-07-04 04:30:00,11.75,13.0,13.0,13.0,12.5,9.17,9.17,9.17,9.17,9.17,14251600,23763450,18057150,11750.0,13000.0,13000.0,13000.0,12500.0,9170.0,9170.0,9170.0,9170.0,9170.0
2025-07-04 05:00:00,12.01,12.81,12.81,12.81,12.81,10.21,10.21,10.21,10.21,10.21,14211050,23708750,18143500,12010.0,12810.0,12810.0,12810.0,12810.0,10210.0,10210.0,10210.0,10210.0,10210.0
2025-07-04 05:30:00,12.0,7.29,12.94,12.94,12.43,9.14,9.14,9.14,9.14,9.14,14678750,24410450,18522100,12000.0,7290.0,12940.0,12940.0,12430.0,9140.0,9140.0,9140.0,9140.0,9140.0
2025-07-04 06:00:00,12.11,7.28,12.87,13.07,11.55,9.89,9.89,9.89,9.89,9.89,15377550,25206500,19672200,12110.0,7280.0,12870.0,13070.0,11550.0,9890.0,9890.0,9890.0,9890.0,9890.0
2025-07-04 06:30:00,12.11,8.07,11.85,13.08,13.08,9.14,9.14,9.14,9.14,9.14,16111700,25896900,20760000,12110.0,8070.0,11850.0,13080.0,13080.0,9140.0,9140.0,9140.0,9140.0,9140.0
2025-07-04 07:00:00,12.0,8.13,9.18,13.37,12.18,8.91,8.91,8.91,8.91,8.91,16883500,26209650,21837900,12000.0,8130.000000000001,9180.0,13370.0,12180.0,8910.0,8910.0,8910.0,8910.0,8910.0
2025-07-04 07:30:00,12.2,9.12,9.12,13.29,10.21,10.21,10.21,10.21,10.21,10.21,17723200,27007450,23149000,12200.0,9120.0,9120.0,13290.0,10210.0,10210.0,10210.0,10210.0,10210.0,10210.0
2025-07-04 08:00:00,12.11,12.09,12.09,12.09,12.09,12.09,12.09,12.09,12.09,12.09,18874350,26607150,23357200,12110.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0
2025-07-04 08:30:00,12.49,12.43,12.43,12.58,12.58,12.58,12.58,12.58,12.58,12.58,20216600,27157300,24610300,12490.0,12430.0,12430.0,12580.0,12580.0,12580.0,12580.0,12580.0,12580.0,12580.0
2025-07-04 09:00:00,12.81,11.3,11.3,13.48,13.48,13.48,13.48,12.65,12.65,12.65,21326450,27886800,25777600,12810.0,11300.0,11300.0,13480.0,13480.0,13480.0,13480.0,12650.0,12650.0,12650.0
2025-07-04 09:30:00,12.49,11.61,11.61,13.46,13.46,13.46,13.46,7.7,7.7,7.7,22013000,28553150,26338450,12490.0,11610.0,11610.0,13460.0,13460.0,13460.0,13460.0,7700.0,7700.0,7700.0
2025-07-04 10:00:00,11.0,11.25,11.25,12.81,12.81,12.81,12.81,7.7,7.7,7.7,22671000,29650700,26859450,11000.0,11250.0,11250.0,12810.0,12810.0,12810.0,12810.0,7700.0,7700.0,7700.0
2025-07-04 10:30:00,10.57,10.22,10.22,12.81,12.81,12.81,12.81,7.7,7.7,7.7,22980900,29781050,27049200,10570.0,10220.0,10220.0,12810.0,12810.0,12810.0,12810.0,7700.0,7700.0,7700.0
2025-07-04 11:00:00,11.12,8.13,8.13,13.38,13.38,13.38,13.38,7.7,7.7,7.7,23339750,29692200,27541100,11120.0,8130.000000000001,8130.000000000001,13380.0,13380.0,13380.0,13380.0,7700.0,7700.0,7700.0
2025-07-04 11:30:00,11.0,8.13,8.13,13.38,13.38,13.38,13.38,7.7,7.7,7.7,23374600,29372350,27948050,11000.0,8130.000000000001,8130.000000000001,13380.0,13380.0,13380.0,13380.0,7700.0,7700.0,7700.0
2025-07-04 12:00:00,9.84,8.65,8.65,12.2,12.2,12.2,12.2,7.39,7.39,7.39,23201200,29869250,27603800,9840.0,8650.0,8650.0,12200.0,12200.0,12200.0,12200.0,7390.0,7390.0,7390.0
2025-07-04 12:30:00,10.24,10.79,10.79,12.59,12.59,12.59,12.59,7.4,7.4,7.4,22960000,29303750,27294650,10240.0,10790.0,10790.0,12590.0,12590.0,12590.0,12590.0,7400.0,7400.0,7400.0
2025-07-04 13:00:00,12.77,11.65,11.65,13.92,13.92,13.92,13.92,7.93,7.93,7.93,22796800,28445500,27438700,12770.0,11650.0,11650.0,13920.0,13920.0,13920.0,13920.0,7930.0,7930.0,7930.0
2025-07-04 13:30:00,13.95,15.75,15.75,15.75,15.75,15.75,15.75,8.12,8.12,8.12,22438450,28052450,27477500,13950.0,15750.0,15750.0,15750.0,15750.0,15750.0,15750.0,8119.999999999999,8119.999999999999,8119.999999999999
2025-07-04 14:00:00,15.97,15.97,15.97,19.04,19.04,19.04,19.04,8.31,8.31,8.31,22476850,27242500,27609000,15970.0,15970.0,15970.0,19040.0,19040.0,19040.0,19040.0,8310.0,8310.0,8310.0
2025-07-04 14:30:00,17.63,18.0,18.0,19.72,19.72,19.72,19.72,12.0,12.0,12.0,22069700,26495150,27137550,17630.0,18000.0,18000.0,19720.0,19720.0,19720.0,19720.0,12000.0,12000.0,12000.0
2025-07-04 15:00:00,18.0,19.72,19.72,19.72,19.72,19.72,19.72,14.02,14.02,14.02,21588100,25743850,26714700,18000.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,14020.0,14020.0,14020.0
2025-07-04 15:30:00,19.72,19.72,19.72,19.72,19.72,19.72,19.72,18.01,18.01,18.01,20761700,24255050,27115200,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,18010.0,18010.0,18010.0
2025-07-04 16:00:00,19.74,19.74,19.74,19.74,20.0,20.0,20.0,20.0,20.0,20.0,20499700,23658950,27110200,19740.0,19740.0,19740.0,19740.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
2025-07-04 16:30:00,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,19772750,22431900,26910450,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0
2025-07-04 17:00:00,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,18785350,21374600,25897850,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0,29470.0
2025-07-04 17:30:00,19.74,19.74,19.74,19.74,21.46,21.46,21.46,21.46,21.46,21.46,18836750,22637550,25183850,19740.0,19740.0,19740.0,19740.0,21460.0,21460.0,21460.0,21460.0,21460.0,21460.0
2025-07-04 18:00:00,19.74,19.74,19.74,19.74,24.49,24.49,24.49,24.49,24.49,24.49,18558950,22376500,24715700,19740.0,19740.0,19740.0,19740.0,24490.0,24490.0,24490.0,24490.0,24490.0,24490.0
2025-07-04 18:30:00,20.02,19.74,19.74,19.74,25.12,25.12,25.12,25.12,25.12,25.12,18256800,22106800,24520150,20020.0,19740.0,19740.0,19740.0,25120.0,25120.0,25120.0,25120.0,25120.0,25120.0
2025-07-04 19:00:00,20.12,19.74,19.74,19.74,23.36,23.36,23.36,23.36,23.36,23.36,17900550,21676150,24347400,20120.0,19740.0,19740.0,19740.0,23360.0,23360.0,23360.0,23360.0,23360.0,23360.0
2025-07-04 19:30:00,26.57,26.57,26.57,26.57,26.57,26.57,26.57,26.57,26.57,26.57,17278600,20510250,23808100,26570.0,26570.0,26570.0,26570.0,26570.0,26570.0,26570.0,26570.0,26570.0,26570.0
2025-07-04 20:00:00,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16660250,20323250,22082800,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0
2025-07-04 20:30:00,19.34,19.34,19.34,19.34,19.34,19.34,19.34,19.34,19.34,19.34,16470650,20438800,21604100,19340.0,19340.0,19340.0,19340.0,19340.0,19340.0,19340.0,19340.0,19340.0,19340.0
2025-07-04 21:00:00,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,16146900,20854600,21208400,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0,19080.0
2025-07-04 21:30:00,17.36,17.36,17.36,17.36,17.36,17.36,17.36,17.36,17.36,17.36,15775800,21349100,20801200,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0,17360.0
2025-07-04 22:00:00,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,15707350,21272000,20847050,16450.0,16450.0,16450.0,16450.0,16450.0,16450.0,16450.0,16450.0,16450.0,16450.0
2025-07-04 22:30:00,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15270000,21436000,20164250,15170.0,15170.0,15170.0,15170.0,15170.0,15170.0,15170.0,15170.0,15170.0,15170.0
2025-07-04 23:00:00,15.02,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15029000,21587000,19973250,15020.0,15110.0,15110.0,15110.0,15110.0,15110.0,15110.0,15110.0,15110.0,15110.0
2025-07-04 23:30:00,14.0,8.0,14.02,14.02,14.02,14.02,14.02,14.02,14.02,14.02,14841150,21135000,19286400,14000.0,8000.0,14020.0,14020.0,14020.0,14020.0,14020.0,14020.0,14020.0,14020.0
2025-07-05 00:00:00,12.68,12.68,12.68,12.68,12.68,12.68,12.68,12.68,12.68,12.68,14622850,22013550,18701500,12680.0,12680.0,12680.0,12680.0,12680.0,12680.0,12680.0,12680.0,12680.0,12680.0
2025-07-05 00:30:00,12.42,12.99,12.99,12.99,12.99,12.09,12.09,12.09,12.09,12.09,14117700,22814000,18202000,12420.0,12990.0,12990.0,12990.0,12990.0,12090.0,12090.0,12090.0,12090.0,12090.0
2025-07-05 01:00:00,11.83,12.27,12.27,12.27,12.27,10.81,10.81,10.81,10.81,10.81,13941850,23026750,17812400,11830.0,12270.0,12270.0,12270.0,12270.0,10810.0,10810.0,10810.0,10810.0,10810.0
2025-07-05 01:30:00,11.58,10.0,11.76,11.76,11.76,10.19,10.19,10.19,10.19,10.19,13975450,23406950,17457200,11580.0,10000.0,11760.0,11760.0,11760.0,10190.0,10190.0,10190.0,10190.0,10190.0
2025-07-05 02:00:00,11.5,11.86,11.86,11.86,11.86,9.55,9.55,9.55,9.55,9.55,13932400,23512100,17246500,11500.0,11860.0,11860.0,11860.0,11860.0,9550.0,9550.0,9550.0,9550.0,9550.0
2025-07-05 02:30:00,11.55,12.0,12.0,12.0,12.0,9.81,9.81,9.81,9.81,9.81,13903150,23471750,17277400,11550.0,12000.0,12000.0,12000.0,12000.0,9810.0,9810.0,9810.0,9810.0,9810.0
2025-07-05 03:00:00,11.37,11.74,11.74,11.74,11.74,9.55,9.55,9.55,9.55,9.55,13924350,23657950,17259350,11370.0,11740.0,11740.0,11740.0,11740.0,9550.0,9550.0,9550.0,9550.0,9550.0
2025-07-05 03:30:00,11.32,11.67,11.67,11.67,11.67,9.55,9.55,9.55,9.55,9.55,13910000,23703050,17209850,11320.0,11670.0,11670.0,11670.0,11670.0,9550.0,9550.0,9550.0,9550.0,9550.0
2025-07-05 04:00:00,11.25,11.67,11.67,11.67,11.67,9.81,9.81,9.81,9.81,9.81,13896300,23805000,17161650,11250.0,11670.0,11670.0,11670.0,11670.0,9810.0,9810.0,9810.0,9810.0,9810.0
2025-07-05 04:30:00,11.14,11.55,11.55,11.55,11.55,10.19,10.19,10.19,10.19,10.19,13784100,24005450,16981000,11140.0,11550.0,11550.0,11550.0,11550.0,10190.0,10190.0,10190.0,10190.0,10190.0
2025-07-05 05:00:00,11.0,11.32,11.32,11.32,11.32,9.81,9.81,9.81,9.81,9.81,14010100,24507500,16975800,11000.0,11320.0,11320.0,11320.0,11320.0,9810.0,9810.0,9810.0,9810.0,9810.0
2025-07-05 05:30:00,10.19,11.25,11.25,11.25,11.25,8.1,8.1,8.1,8.1,8.1,14330600,25543000,16890000,10190.0,11250.0,11250.0,11250.0,11250.0,8100.0,8100.0,8100.0,8100.0,8100.0
2025-07-05 06:00:00,10.28,11.38,11.38,11.38,11.38,7.7,7.7,7.7,7.7,7.7,14886900,27066700,17966050,10280.0,11380.0,11380.0,11380.0,11380.0,7700.0,7700.0,7700.0,7700.0,7700.0
2025-07-05 06:30:00,10.0,8.01,11.32,11.32,11.32,7.54,7.54,7.54,7.54,7.54,15736200,28424400,18733000,10000.0,8010.0,11320.0,11320.0,11320.0,7540.0,7540.0,7540.0,7540.0,7540.0
2025-07-05 07:00:00,9.81,7.79,11.5,11.5,11.5,7.37,7.37,7.37,7.37,7.37,16616700,29263350,20006750,9810.0,7790.0,11500.0,11500.0,11500.0,7370.0,7370.0,7370.0,7370.0,7370.0
2025-07-05 07:30:00,10.0,8.08,11.64,11.64,11.64,7.29,7.29,7.29,7.29,7.29,17112600,30364600,21290600,10000.0,8080.0,11640.0,11640.0,11640.0,7290.0,7290.0,7290.0,7290.0,7290.0
2025-07-05 08:00:00,9.55,8.1,11.5,11.5,7.37,7.37,7.37,7.37,7.37,7.37,18312500,30939900,22511350,9550.0,8100.0,11500.0,11500.0,7370.0,7370.0,7370.0,7370.0,7370.0,7370.0
2025-07-05 08:30:00,10.15,7.74,11.62,11.62,9.55,9.55,9.55,7.37,7.37,7.37,19179200,31810950,23783700,10150.0,7740.0,11620.0,11620.0,9550.0,9550.0,9550.0,7370.0,7370.0,7370.0
2025-07-05 09:00:00,9.28,7.3,11.38,11.38,10.19,10.19,10.19,7.39,7.39,7.39,19949900,32158000,24633650,9280.0,7300.0,11380.0,11380.0,10190.0,10190.0,10190.0,7390.0,7390.0,7390.0
2025-07-05 09:30:00,9.44,8.14,11.1,11.1,10.19,10.19,10.19,7.54,7.47,7.54,20575650,32910250,25710500,9440.0,8140.000000000001,11100.0,11100.0,10190.0,10190.0,10190.0,7540.0,7470.0,7540.0
2025-07-05 10:00:00,9.24,7.92,10.03,10.61,10.19,10.19,10.19,7.54,7.54,7.54,21412200,33680750,26245050,9240.0,7920.0,10030.0,10610.0,10190.0,10190.0,10190.0,7540.0,7540.0,7540.0
2025-07-05 10:30:00,7.7,7.22,9.12,10.59,8.76,8.76,8.76,7.37,7.37,7.37,21827850,34338750,26454950,7700.0,7220.0,9120.0,10590.0,8760.0,8760.0,8760.0,7370.0,7370.0,7370.0
2025-07-05 11:00:00,7.7,7.92,9.13,10.61,9.55,9.55,9.55,7.37,7.37,7.37,22071900,34484300,26817100,7700.0,7920.0,9130.0,10610.0,9550.0,9550.0,9550.0,7370.0,7370.0,7370.0
2025-07-05 11:30:00,7.7,7.92,9.08,10.67,10.19,10.19,10.19,7.37,7.37,7.37,22137000,34445250,26952600,7700.0,7920.0,9080.0,10670.0,10190.0,10190.0,10190.0,7370.0,7370.0,7370.0
2025-07-05 12:00:00,7.54,7.22,9.11,10.75,10.31,10.31,10.31,7.37,7.37,7.37,22055900,34374550,26360700,7540.0,7220.0,9110.0,10750.0,10310.0,10310.0,10310.0,7370.0,7370.0,7370.0
2025-07-05 12:30:00,8.49,7.92,9.24,10.96,10.47,10.47,10.47,7.37,7.37,7.37,21950750,34106150,26453150,8490.0,7920.0,9240.0,10960.0,10470.0,10470.0,10470.0,7370.0,7370.0,7370.0
2025-07-05 13:00:00,9.55,7.22,9.32,11.24,11.24,11.24,11.24,7.37,7.06,7.37,21619400,33620550,26197250,9550.0,7220.0,9320.0,11240.0,11240.0,11240.0,11240.0,7370.0,7060.0,7370.0
2025-07-05 13:30:00,9.81,7.92,10.12,11.5,11.5,11.5,11.5,7.37,7.37,7.37,21563300,32961750,25849350,9810.0,7920.0,10120.0,11500.0,11500.0,11500.0,11500.0,7370.0,7370.0,7370.0
2025-07-05 14:00:00,9.01,9.99,9.99,10.54,10.54,10.54,10.54,7.4,7.4,7.4,21124800,30546650,24856150,9010.0,9990.0,9990.0,10540.0,10540.0,10540.0,10540.0,7400.0,7400.0,7400.0
2025-07-05 14:30:00,9.02,7.83,11.21,11.21,10.51,10.51,10.51,7.52,7.52,7.52,20712000,29801000,24164900,9020.0,7830.0,11210.0,11210.0,10510.0,10510.0,10510.0,7520.0,7520.0,7520.0
2025-07-05 15:00:00,10.15,8.12,11.56,11.56,10.31,10.31,10.31,7.54,7.54,7.54,20280550,28757300,23580000,10150.0,8119.999999999999,11560.0,11560.0,10310.0,10310.0,10310.0,7540.0,7540.0,7540.0
2025-07-05 15:30:00,11.77,12.65,12.65,12.65,10.86,10.86,10.86,10.86,10.86,10.86,19454500,27145200,23492700,11770.0,12650.0,12650.0,12650.0,10860.0,10860.0,10860.0,10860.0,10860.0,10860.0
2025-07-05 16:00:00,13.18,15.15,15.15,15.15,12.66,12.66,12.66,12.66,12.66,12.66,19632150,26172200,23909050,13180.0,15150.0,15150.0,15150.0,12660.0,12660.0,12660.0,12660.0,12660.0,12660.0
2025-07-05 16:30:00,16.03,16.03,16.03,16.03,16.03,16.03,16.03,16.03,16.03,16.03,19246000,25100400,24010550,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002,16030.000000000002
2025-07-05 17:00:00,16.47,16.47,16.47,16.47,16.47,16.47,16.47,16.47,16.47,16.47,18615900,23974550,23651650,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0
2025-07-05 17:30:00,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18338650,23221000,23542950,18020.0,18020.0,18020.0,18020.0,18020.0,18020.0,18020.0,18020.0,18020.0,18020.0
2025-07-05 18:00:00,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,17844050,22387300,22977050,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0
2025-07-05 18:30:00,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,17441800,22430550,22959500,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0
2025-07-05 19:00:00,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,17320850,23035600,22777650,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0,19720.0
2025-07-05 19:30:00,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,18.87,17363100,22227550,22523300,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0,18870.0
